ID,age,experience,income,zip_code,family,cc_avg,education,mortgage,personal_loan,securities_account,cd_account,online,credit_card,age_bracket,age_bracket_name,income_per_family_member,cc_to_income_ratio,debt_to_income_ratio,financial_maturity_index,experience_bracket,education_degree,num__age,num__income,num__family,num__mortgage,cat__age_bracket_name_Baby boomers,cat__age_bracket_name_Generation X,cat__age_bracket_name_Generation Z,cat__age_bracket_name_Millennials,cat__education_ensino_medio,cat__education_ensino_superior,cat__education_pos_graduacao
2874,48,23,35,93943,1,0.1,ensino_medio,0,0,1,0,1,0,3,Generation X,17.5,0.0028571428571428,0.0028571428571428,350.0,2,high school,-0.55,-0.22950819672131148,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2875,49,25,114,91380,1,2.5,pos_graduacao,0,1,0,0,1,0,3,Generation X,57.0,0.0219298245614035,0.0219298245614035,45.6,2,postgraduate,-0.5,0.26229508196721313,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2876,58,33,18,94402,3,0.1,ensino_superior,0,0,0,0,1,1,3,Generation X,4.5,0.0055555555555555,0.0055555555555555,180.0,3,college,-0.1,-0.04918032786885246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2877,24,0,80,91107,2,1.6,pos_graduacao,238,0,0,0,0,0,1,Generation Z,26.666666666666668,0.02,2.995,50.0,1,postgraduate,-0.8,0.45901639344262296,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2878,58,32,74,95817,2,2.3,pos_graduacao,0,0,0,0,0,1,3,Generation X,24.666666666666668,0.031081081081081,0.031081081081081,32.173913043478265,3,postgraduate,-0.7,1.8360655737704918,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2879,45,19,122,94590,4,4.1,ensino_superior,0,1,0,0,1,0,3,Generation X,24.4,0.0336065573770491,0.0336065573770491,29.75609756097561,2,college,-0.8,-0.36065573770491804,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2880,42,15,73,94545,3,2.33,ensino_superior,0,0,0,0,0,0,2,Millennials,18.25,0.031917808219178,0.031917808219178,31.33047210300429,2,college,-0.9,-0.7049180327868853,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2881,64,40,40,96064,2,1.1,ensino_medio,0,0,0,0,1,0,4,Baby boomers,13.333333333333334,0.0275,0.0275,36.36363636363636,4,high school,0.05,-0.8852459016393442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2882,49,25,55,92103,4,0.1,pos_graduacao,0,0,0,0,1,0,3,Generation X,11.0,0.0018181818181818,0.0018181818181818,550.0,2,postgraduate,1.05,-0.4098360655737705,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2883,55,31,69,90089,1,2.7,ensino_superior,0,0,1,0,0,1,3,Generation X,34.5,0.0391304347826087,0.0391304347826087,25.555555555555557,3,college,0.5,-0.13114754098360656,-0.5,1.495049504950495,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2884,40,14,92,90024,4,1.4,ensino_superior,0,0,0,0,1,0,2,Millennials,18.4,0.0152173913043478,0.0152173913043478,65.71428571428572,2,college,0.1,0.2459016393442623,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2885,28,2,48,93943,4,2.1,pos_graduacao,0,0,0,0,1,1,2,Millennials,9.6,0.04375,0.04375,22.857142857142858,1,postgraduate,-0.45,-0.7377049180327869,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2886,57,31,113,91711,4,0.6,pos_graduacao,327,1,0,0,1,0,3,Generation X,22.6,0.0053097345132743,2.899115044247788,188.33333333333331,3,postgraduate,0.6,-0.39344262295081966,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2887,50,25,58,93940,1,1.3,ensino_superior,0,0,0,0,1,0,3,Generation X,29.0,0.0224137931034482,0.0224137931034482,44.61538461538461,2,college,-0.35,0.639344262295082,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2888,40,16,109,94025,2,2.2,ensino_medio,0,0,0,0,1,0,2,Millennials,36.333333333333336,0.0201834862385321,0.0201834862385321,49.54545454545454,2,high school,-0.85,1.0819672131147542,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2889,55,28,39,94542,3,1.0,ensino_superior,0,0,0,0,1,1,3,Generation X,9.75,0.0256410256410256,0.0256410256410256,39.0,2,college,-0.5,-0.3114754098360656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2890,53,29,33,94591,3,1.9,ensino_superior,144,0,0,0,0,0,3,Generation X,8.25,0.0575757575757575,4.421212121212122,17.36842105263158,2,college,-0.25,-0.3442622950819672,1.0,1.2475247524752475,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2891,48,24,18,94304,4,0.2,ensino_medio,0,0,0,0,1,1,3,Generation X,3.6,0.0111111111111111,0.0111111111111111,90.0,2,high school,-0.45,-0.19672131147540983,0.5,2.118811881188119,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2892,59,33,63,90044,1,1.6,ensino_medio,0,0,0,0,1,1,4,Baby boomers,31.5,0.0253968253968253,0.0253968253968253,39.375,3,high school,-0.3,1.2295081967213115,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2893,58,32,43,92093,1,2.8,ensino_superior,0,0,0,0,1,0,3,Generation X,21.5,0.0651162790697674,0.0651162790697674,15.357142857142858,3,college,0.55,-0.5245901639344263,0.0,1.0792079207920793,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2894,38,14,70,94022,4,2.0,pos_graduacao,0,0,0,0,1,0,2,Millennials,14.0,0.0285714285714285,0.0285714285714285,35.0,2,postgraduate,0.6,-0.29508196721311475,0.5,1.9603960396039604,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2895,49,25,19,94545,1,0.9,pos_graduacao,0,0,0,0,0,0,3,Generation X,9.5,0.0473684210526315,0.0473684210526315,21.11111111111111,2,postgraduate,-0.15,1.2459016393442623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2896,60,36,39,94501,4,1.3,ensino_superior,140,0,0,0,1,0,4,Baby boomers,7.8,0.0333333333333333,3.623076923076924,30.0,3,college,-0.85,-0.29508196721311475,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2897,54,28,81,94720,3,0.8,ensino_medio,0,0,0,0,0,0,3,Generation X,20.25,0.0098765432098765,0.0098765432098765,101.25,2,high school,0.55,-0.5573770491803278,1.0,0.8613861386138614,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2898,28,2,34,92161,4,1.3,pos_graduacao,0,0,0,0,0,0,2,Millennials,6.8,0.038235294117647,0.038235294117647,26.153846153846157,1,postgraduate,-0.05,0.11475409836065574,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2899,27,1,140,91711,1,5.9,ensino_superior,175,1,1,1,1,0,2,Millennials,70.0,0.0421428571428571,1.2921428571428573,23.72881355932203,1,college,-0.2,0.3114754098360656,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2900,42,18,114,94305,1,0.3,ensino_medio,0,0,0,0,0,0,2,Millennials,57.0,0.0026315789473684,0.0026315789473684,380.0,2,high school,-0.05,1.1147540983606556,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2901,52,28,55,91320,2,3.2,pos_graduacao,151,0,0,0,0,0,3,Generation X,18.33333333333333,0.0581818181818181,2.8036363636363637,17.1875,2,postgraduate,0.75,0.01639344262295082,-0.5,2.4554455445544554,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2902,54,30,21,95351,1,0.1,ensino_superior,76,0,0,0,1,0,3,Generation X,10.5,0.0047619047619047,3.6238095238095234,210.0,3,college,-0.4,-0.06557377049180328,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2903,56,30,50,94022,4,2.8,ensino_superior,0,0,1,0,1,0,3,Generation X,10.0,0.0559999999999999,0.0559999999999999,17.857142857142858,3,college,0.15,-0.7377049180327869,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2904,58,34,41,95833,3,1.5,ensino_medio,0,0,0,0,1,1,3,Generation X,10.25,0.0365853658536585,0.0365853658536585,27.33333333333333,3,high school,-0.55,-0.19672131147540983,0.5,1.2871287128712872,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2905,56,32,190,90032,3,2.2,ensino_medio,0,1,0,1,1,0,3,Generation X,47.5,0.011578947368421,0.011578947368421,86.36363636363636,3,high school,0.3,1.5081967213114753,0.0,1.0594059405940595,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2906,64,40,8,94110,2,0.3,pos_graduacao,0,0,0,0,1,0,4,Baby boomers,2.6666666666666665,0.0375,0.0375,26.666666666666668,4,postgraduate,-0.9,-0.7377049180327869,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2907,35,8,55,92870,2,1.67,ensino_superior,0,0,0,0,1,0,2,Millennials,18.33333333333333,0.0303636363636363,0.0303636363636363,32.93413173652695,1,college,0.65,0.03278688524590164,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2908,45,20,40,91763,2,1.3,ensino_medio,0,0,0,0,0,1,3,Generation X,13.333333333333334,0.0325,0.0325,30.769230769230766,2,high school,-0.25,-0.5245901639344263,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2909,57,32,22,95616,3,0.1,ensino_superior,0,0,0,0,1,0,3,Generation X,5.5,0.0045454545454545,0.0045454545454545,220.0,3,college,0.95,0.3442622950819672,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2910,35,8,44,94590,2,1.67,ensino_superior,0,0,1,0,0,1,2,Millennials,14.666666666666666,0.0379545454545454,0.0379545454545454,26.34730538922156,1,college,0.1,-0.16393442622950818,-0.5,2.108910891089109,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2911,46,22,102,95039,3,4.5,pos_graduacao,0,1,0,0,1,0,3,Generation X,25.5,0.0441176470588235,0.0441176470588235,22.666666666666668,2,postgraduate,0.15,1.4098360655737705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2912,30,4,54,93033,4,1.8,pos_graduacao,235,0,0,0,1,0,2,Millennials,10.8,0.0333333333333333,4.385185185185185,30.0,1,postgraduate,-0.45,-0.8852459016393442,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2913,44,20,130,90291,4,3.2,ensino_superior,0,1,0,0,0,0,3,Generation X,26.0,0.0246153846153846,0.0246153846153846,40.625,2,college,0.9,1.4754098360655739,-0.5,4.5049504950495045,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2914,39,12,75,94501,3,2.33,ensino_superior,0,0,0,0,1,1,2,Millennials,18.75,0.0310666666666666,0.0310666666666666,32.188841201716734,2,college,0.85,-0.16393442622950818,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2915,42,18,42,95929,2,1.7,ensino_medio,0,0,0,0,1,0,2,Millennials,14.0,0.0404761904761904,0.0404761904761904,24.705882352941178,2,high school,0.8,-0.36065573770491804,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2916,34,9,133,92110,1,3.8,ensino_medio,0,0,0,0,1,0,2,Millennials,66.5,0.0285714285714285,0.0285714285714285,35.0,1,high school,0.3,-0.6721311475409836,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2917,46,20,40,92037,1,1.2,ensino_superior,0,0,0,0,1,0,3,Generation X,20.0,0.03,0.03,33.333333333333336,2,college,-0.9,-0.32786885245901637,0.5,1.613861386138614,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2918,55,31,34,94305,3,1.5,ensino_medio,101,0,0,0,1,0,3,Generation X,8.5,0.0441176470588235,3.014705882352941,22.666666666666668,3,high school,0.25,2.1147540983606556,0.0,2.3564356435643563,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2919,28,3,142,93727,1,0.8,ensino_medio,0,0,0,0,1,0,2,Millennials,71.0,0.0056338028169014,0.0056338028169014,177.5,1,high school,-0.55,0.2459016393442623,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2920,35,10,64,94542,3,2.3,ensino_medio,0,0,0,1,1,1,2,Millennials,16.0,0.0359375,0.0359375,27.826086956521745,2,high school,0.75,-0.3770491803278688,-0.5,1.6435643564356435,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2921,60,35,44,94720,2,1.6,pos_graduacao,170,0,0,0,1,0,4,Baby boomers,14.666666666666666,0.0363636363636363,3.9,27.5,3,postgraduate,-0.9,0.08196721311475409,0.5,2.00990099009901,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2922,50,24,95,91401,1,0.3,ensino_medio,262,0,0,0,1,0,3,Generation X,47.5,0.0031578947368421,2.761052631578948,316.6666666666667,2,high school,0.25,1.0655737704918034,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2923,52,26,49,90011,1,1.4,pos_graduacao,0,0,0,0,1,0,3,Generation X,24.5,0.0285714285714285,0.0285714285714285,35.0,2,postgraduate,0.45,-0.639344262295082,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2924,51,27,12,91007,2,0.2,ensino_medio,0,0,0,0,0,0,3,Generation X,4.0,0.0166666666666666,0.0166666666666666,60.0,2,high school,-0.15,0.16393442622950818,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2925,51,26,98,90024,1,1.3,pos_graduacao,0,0,0,0,1,1,3,Generation X,49.0,0.0132653061224489,0.0132653061224489,75.38461538461539,2,postgraduate,-0.4,-0.639344262295082,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2926,59,35,42,91711,4,0.4,ensino_medio,0,0,0,0,1,0,4,Baby boomers,8.4,0.0095238095238095,0.0095238095238095,105.0,3,high school,0.8,1.1147540983606556,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2927,53,28,44,92152,2,0.6,pos_graduacao,0,0,0,0,1,1,3,Generation X,14.666666666666666,0.0136363636363636,0.0136363636363636,73.33333333333334,2,postgraduate,0.05,-0.3770491803278688,-0.5,1.1485148514851484,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2928,43,17,124,94117,1,5.2,ensino_medio,0,0,0,0,0,0,3,Generation X,62.0,0.0419354838709677,0.0419354838709677,23.846153846153847,2,high school,0.25,-0.8852459016393442,-0.5,0.9702970297029703,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2929,31,6,175,95005,2,6.7,ensino_medio,0,0,0,0,1,0,2,Millennials,58.333333333333336,0.0382857142857142,0.0382857142857142,26.119402985074625,1,high school,-0.55,0.8360655737704918,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2930,32,6,22,94061,4,0.3,ensino_medio,0,0,0,0,0,0,2,Millennials,4.4,0.0136363636363636,0.0136363636363636,73.33333333333334,1,high school,1.0,-0.16393442622950818,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2931,41,17,78,95929,4,2.67,ensino_medio,99,0,0,0,1,0,2,Millennials,15.6,0.0342307692307692,1.3034615384615384,29.213483146067414,2,high school,0.55,1.2622950819672132,1.0,2.891089108910891,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2932,31,4,54,91741,2,1.0,ensino_superior,109,0,0,0,0,1,2,Millennials,18.0,0.0185185185185185,2.037037037037037,54.0,1,college,-0.1,-0.5737704918032787,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2933,41,16,154,92407,1,7.0,ensino_medio,0,0,0,0,0,1,2,Millennials,77.0,0.0454545454545454,0.0454545454545454,22.0,2,high school,0.45,-0.29508196721311475,1.0,2.0297029702970297,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2934,47,22,42,95820,3,2.7,ensino_superior,0,0,0,0,1,0,3,Generation X,10.5,0.0642857142857143,0.0642857142857143,15.555555555555555,2,college,-0.15,1.180327868852459,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2935,37,13,195,91763,2,6.5,ensino_medio,635,0,0,0,1,0,2,Millennials,65.0,0.0333333333333333,3.2897435897435896,30.0,2,high school,0.25,-0.01639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2936,53,23,80,93023,1,3.0,pos_graduacao,0,0,0,0,1,1,3,Generation X,40.0,0.0375,0.0375,26.666666666666668,2,postgraduate,-0.3,0.09836065573770492,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2937,49,22,81,94301,3,2.0,ensino_superior,0,0,0,0,1,0,3,Generation X,20.25,0.0246913580246913,0.0246913580246913,40.5,2,college,0.7,-0.06557377049180328,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2938,62,36,89,94022,2,2.0,ensino_medio,0,0,0,0,1,1,4,Baby boomers,29.666666666666668,0.0224719101123595,0.0224719101123595,44.5,3,high school,-0.05,0.08196721311475409,-0.5,0.900990099009901,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2939,33,9,61,93943,3,2.6,ensino_superior,0,0,0,0,1,0,2,Millennials,15.25,0.0426229508196721,0.0426229508196721,23.46153846153846,1,college,0.35,1.639344262295082,0.0,1.1485148514851484,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2940,54,24,25,90016,4,0.4,pos_graduacao,0,0,0,0,0,1,3,Generation X,5.0,0.016,0.016,62.5,2,postgraduate,-0.4,0.32786885245901637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2941,27,3,43,90245,3,0.1,ensino_superior,163,0,0,0,1,0,2,Millennials,10.75,0.0023255813953488,3.7930232558139534,430.0,1,college,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2942,60,35,122,92606,1,2.6,ensino_medio,352,0,0,0,0,0,4,Baby boomers,61.0,0.021311475409836,2.9065573770491806,46.92307692307692,3,high school,-0.45,1.1475409836065573,-0.5,2.871287128712871,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2943,29,5,160,90405,1,4.3,ensino_medio,385,0,0,0,1,0,2,Millennials,80.0,0.026875,2.433125,37.2093023255814,1,high school,-0.1,-0.3114754098360656,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2944,56,32,83,91320,4,1.6,ensino_superior,0,0,0,0,0,0,3,Generation X,16.6,0.0192771084337349,0.0192771084337349,51.875,3,college,0.55,0.03278688524590164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2946,45,19,30,94305,3,0.5,ensino_superior,0,0,0,0,1,1,3,Generation X,7.5,0.0166666666666666,0.0166666666666666,60.0,2,college,-0.15,0.4098360655737705,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2947,33,9,145,94110,1,4.3,ensino_medio,437,0,0,0,1,0,2,Millennials,72.5,0.0296551724137931,3.043448275862069,33.72093023255814,1,high school,0.2,0.7540983606557377,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2948,45,21,151,90024,2,3.3,ensino_medio,328,0,0,0,0,0,3,Generation X,50.333333333333336,0.0218543046357615,2.194039735099338,45.75757575757576,2,high school,0.95,0.47540983606557374,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2949,44,18,14,94720,2,0.1,pos_graduacao,98,0,0,0,0,1,3,Generation X,4.666666666666667,0.0071428571428571,7.007142857142857,140.0,2,postgraduate,0.2,-0.639344262295082,1.0,1.3663366336633664,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2950,37,11,19,95054,3,0.2,ensino_superior,0,0,0,0,1,0,2,Millennials,4.75,0.0105263157894736,0.0105263157894736,95.0,2,college,-0.95,1.9836065573770492,0.0,5.712871287128713,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2951,42,16,55,95820,1,0.7,pos_graduacao,135,0,0,0,1,0,2,Millennials,27.5,0.0127272727272727,2.4672727272727277,78.57142857142857,2,postgraduate,-0.95,2.081967213114754,1.0,1.9504950495049505,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2952,26,2,132,94720,2,2.4,pos_graduacao,0,1,0,0,0,1,1,Generation Z,44.0,0.0181818181818181,0.0181818181818181,55.0,1,postgraduate,-1.0,-0.16393442622950818,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2953,33,8,182,94065,1,8.6,ensino_medio,0,0,0,0,0,0,2,Millennials,91.0,0.0472527472527472,0.0472527472527472,21.16279069767442,1,high school,0.65,0.19672131147540983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2954,61,36,78,91330,3,0.5,ensino_medio,0,0,0,0,1,1,4,Baby boomers,19.5,0.0064102564102564,0.0064102564102564,156.0,3,high school,-0.6,1.3442622950819672,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2955,31,7,42,95822,1,2.4,ensino_superior,0,0,0,0,1,1,2,Millennials,21.0,0.0571428571428571,0.0571428571428571,17.5,1,college,-0.9,1.3934426229508197,-0.5,3.9306930693069306,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2956,54,29,44,95518,2,2.3,pos_graduacao,187,0,0,0,1,0,3,Generation X,14.666666666666666,0.0522727272727272,4.302272727272728,19.1304347826087,2,postgraduate,-0.25,-0.01639344262295082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2957,62,38,195,91125,4,5.2,pos_graduacao,522,1,0,1,1,1,4,Baby boomers,39.0,0.0266666666666666,2.703589743589744,37.5,3,postgraduate,0.05,0.18032786885245902,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2958,61,36,53,92717,3,0.5,ensino_superior,0,0,0,0,1,0,4,Baby boomers,13.25,0.0094339622641509,0.0094339622641509,106.0,3,college,0.25,-0.6885245901639344,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2959,66,41,65,92612,3,2.4,ensino_medio,0,0,0,0,0,0,4,Baby boomers,16.25,0.0369230769230769,0.0369230769230769,27.083333333333336,4,high school,0.2,-0.7377049180327869,-0.5,1.198019801980198,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2960,38,12,43,94305,4,0.2,ensino_medio,0,0,0,0,0,0,2,Millennials,8.6,0.0046511627906976,0.0046511627906976,215.0,2,high school,-0.4,-0.5573770491803278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2961,55,29,38,90035,4,1.5,pos_graduacao,0,0,0,0,0,1,3,Generation X,7.6,0.0394736842105263,0.0394736842105263,25.33333333333333,2,postgraduate,-0.2,0.26229508196721313,-0.5,2.227722772277228,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2962,60,36,50,95741,1,1.8,pos_graduacao,0,0,0,0,1,0,4,Baby boomers,25.0,0.036,0.036,27.77777777777778,3,postgraduate,0.7,0.5081967213114754,-0.5,2.6930693069306932,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2963,23,0,81,91711,2,1.8,ensino_superior,0,0,0,0,0,0,1,Generation Z,27.0,0.0222222222222222,0.0222222222222222,45.0,1,college,0.65,1.4262295081967213,-0.5,4.762376237623762,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2964,29,3,41,94588,1,1.9,pos_graduacao,0,0,0,0,1,1,2,Millennials,20.5,0.0463414634146341,0.0463414634146341,21.57894736842105,1,postgraduate,-0.3,-0.08196721311475409,0.5,2.4455445544554455,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2965,35,10,73,93943,3,2.3,ensino_medio,0,0,0,0,1,0,2,Millennials,18.25,0.0315068493150684,0.0315068493150684,31.739130434782613,2,high school,-0.55,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2966,53,27,31,91605,2,0.4,pos_graduacao,104,0,0,0,0,1,3,Generation X,10.333333333333334,0.0129032258064516,3.367741935483872,77.5,2,postgraduate,0.75,1.0163934426229508,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2967,32,7,84,91320,3,0.6,ensino_superior,0,0,0,0,1,1,2,Millennials,21.0,0.0071428571428571,0.0071428571428571,140.0,1,college,0.7,1.2950819672131149,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2968,38,14,95,94109,2,1.9,ensino_medio,0,0,0,0,1,1,2,Millennials,31.666666666666668,0.02,0.02,50.0,2,high school,0.95,0.16393442622950818,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2969,44,18,162,90840,4,1.3,ensino_medio,301,1,0,0,0,0,3,Generation X,32.4,0.0080246913580246,1.8660493827160491,124.6153846153846,2,high school,0.3,1.3442622950819672,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2970,43,18,60,95039,2,2.2,pos_graduacao,115,0,0,0,0,0,3,Generation X,20.0,0.0366666666666666,1.9533333333333331,27.27272727272727,2,postgraduate,0.25,1.901639344262295,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2971,54,30,121,95039,2,1.1,pos_graduacao,0,1,1,0,0,0,3,Generation X,40.333333333333336,0.009090909090909,0.009090909090909,110.0,3,postgraduate,-0.7,-0.7868852459016393,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2972,52,25,43,91380,3,1.0,ensino_superior,165,0,0,1,1,1,3,Generation X,10.75,0.0232558139534883,3.86046511627907,43.0,2,college,-0.25,1.2622950819672132,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2973,31,7,38,92182,1,1.8,ensino_superior,182,0,0,1,1,1,2,Millennials,19.0,0.0473684210526315,4.836842105263158,21.11111111111111,1,college,-0.1,0.14754098360655737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2974,47,22,82,92084,1,2.9,ensino_medio,276,0,0,0,1,0,3,Generation X,41.0,0.0353658536585365,3.4012195121951216,28.27586206896552,2,high school,-0.75,-0.45901639344262296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2975,42,18,52,95008,4,1.9,ensino_medio,0,0,0,0,1,0,2,Millennials,10.4,0.0365384615384615,0.0365384615384615,27.36842105263158,2,high school,0.45,0.639344262295082,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2976,57,33,43,91016,3,1.5,ensino_medio,168,0,0,0,0,1,3,Generation X,10.75,0.0348837209302325,3.941860465116279,28.666666666666668,3,high school,-0.7,1.3442622950819672,-0.5,0.8316831683168316,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2977,33,8,82,95747,1,2.6,ensino_superior,0,0,1,1,1,1,2,Millennials,41.0,0.0317073170731707,0.0317073170731707,31.538461538461537,1,college,-0.65,0.6721311475409836,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2978,35,10,161,94109,1,4.1,ensino_medio,0,0,1,0,1,0,2,Millennials,80.5,0.0254658385093167,0.0254658385093167,39.268292682926834,2,high school,0.5,-0.04918032786885246,0.5,0.8316831683168316,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2979,56,30,24,94550,2,0.7,ensino_superior,0,0,0,0,1,0,3,Generation X,8.0,0.0291666666666666,0.0291666666666666,34.285714285714285,3,college,-0.65,-0.3442622950819672,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2980,57,32,102,90210,1,2.6,ensino_medio,0,0,0,0,1,0,3,Generation X,51.0,0.0254901960784313,0.0254901960784313,39.230769230769226,3,high school,-0.3,-0.5081967213114754,0.5,1.1485148514851484,0.0,0.0,0.0,1.0,0.0,0.0,1.0
