num__age,num__income,num__family,num__mortgage,cat__age_bracket_name_Baby boomers,cat__age_bracket_name_Generation X,cat__age_bracket_name_Generation Z,cat__age_bracket_name_Millennials,cat__education_ensino_medio,cat__education_ensino_superior,cat__education_pos_graduacao,credit_card
0.05,2.0,1.0,4.237623762376238,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.7,1.721311475409836,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6,-0.16393442622950818,0.5,0.7524752475247525,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.45,-0.3114754098360656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8,-0.639344262295082,-0.5,0.8613861386138614,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9,0.14754098360655737,0.5,1.881188118811881,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1,-0.9016393442622951,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5,-0.3114754098360656,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.2,-0.3442622950819672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4,1.278688524590164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.45,0.09836065573770492,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.15,-0.06557377049180328,-0.5,2.386138613861386,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9,1.5737704918032787,1.0,1.099009900990099,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.75,1.8852459016393444,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.8,-0.5573770491803278,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.2,-0.39344262295081966,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.1,-0.45901639344262296,-0.5,1.188118811881188,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.15,0.4426229508196721,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.5,1.1147540983606556,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.75,1.4918032786885247,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.05,-0.47540983606557374,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.1,0.9508196721311475,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.75,1.0163934426229508,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.3278688524590163,1.0,2.0792079207920793,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.4,0.4918032786885246,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.55,-0.47540983606557374,-0.5,1.6237623762376239,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.3,-0.6885245901639344,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.85,-0.16393442622950818,1.0,1.4059405940594059,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.2,1.3114754098360655,0.0,2.0693069306930694,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3,0.6721311475409836,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.85,-0.8524590163934426,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.45,-0.8852459016393442,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.3,-0.3770491803278688,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.5,-0.32786885245901637,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.6,0.18032786885245902,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.3,-0.21311475409836064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.65,1.8852459016393444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5,-0.45901639344262296,0.5,1.4257425742574257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.45,0.03278688524590164,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.5,0.3114754098360656,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,2.098360655737705,0.5,1.2178217821782178,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9,-0.9016393442622951,-0.5,0.9603960396039604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.65,-0.3442622950819672,0.5,1.5643564356435644,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.55,-0.19672131147540983,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.05,0.9672131147540983,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.3,1.0655737704918034,0.0,1.9405940594059405,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6,-0.6229508196721312,0.0,1.0198019801980198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.75,0.7377049180327869,0.0,3.5544554455445545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0819672131147542,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.75,0.03278688524590164,0.5,0.9306930693069307,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.2,-0.819672131147541,1.0,0.8613861386138614,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.65,0.819672131147541,0.0,2.6732673267326734,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.75,1.278688524590164,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.5,-0.13114754098360656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.4,-0.32786885245901637,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.15,-0.4098360655737705,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.0,-0.3770491803278688,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.5,1.098360655737705,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.2,0.8524590163934426,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.65,0.29508196721311475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.65,-0.6721311475409836,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5,-0.01639344262295082,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.05,-0.47540983606557374,0.0,1.1485148514851484,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.05,0.9180327868852459,-0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.35,-0.32786885245901637,0.5,1.6336633663366336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.3,0.0,1.0,2.396039603960396,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.05,0.3114754098360656,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.45,0.26229508196721313,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.25,-0.32786885245901637,-0.5,1.3564356435643565,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.55,-0.3114754098360656,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.5,0.08196721311475409,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.65,1.0819672131147542,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.6,-0.39344262295081966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.4,1.4754098360655739,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.15,1.4918032786885247,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.05,-0.14754098360655737,1.0,1.8712871287128714,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.15,-0.7868852459016393,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.45,1.3442622950819672,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.05,-0.16393442622950818,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.65,0.3442622950819672,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.55,1.8360655737704918,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.8,-0.36065573770491804,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.7,-0.45901639344262296,-0.5,1.297029702970297,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.3,-0.03278688524590164,0.0,1.2574257425742574,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.2,-0.8360655737704918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.6,-0.6557377049180327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.6,-0.4918032786885246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4,-0.7049180327868853,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.1,0.4262295081967213,-0.5,3.0396039603960396,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.75,1.5901639344262295,-0.5,2.4653465346534653,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.25,0.6721311475409836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.3,0.4262295081967213,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.4,0.4262295081967213,0.0,3.108910891089109,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.4,0.4262295081967213,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.45,-0.8032786885245902,1.0,0.9900990099009901,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.45,-0.32786885245901637,0.5,1.6732673267326732,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.55,1.8852459016393444,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.0,0.8032786885245902,0.0,2.386138613861386,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.1,0.2459016393442623,0.5,1.5940594059405941,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.85,0.32786885245901637,0.5,1.8514851485148516,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.15,-0.639344262295082,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.7,0.3442622950819672,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.0,-0.7049180327868853,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.9,-0.18032786885245902,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.85,1.0819672131147542,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1,-0.3114754098360656,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.5,0.03278688524590164,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.95,1.6065573770491803,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.55,-0.4098360655737705,0.5,1.0891089108910892,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.05,0.16393442622950818,-0.5,1.1584158415841583,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.05,0.36065573770491804,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.85,0.6557377049180327,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.8,1.7868852459016393,0.0,4.108910891089109,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.5,-0.03278688524590164,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.25,-0.3442622950819672,0.0,0.7722772277227723,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.95,1.7377049180327868,0.0,1.2079207920792079,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.15,2.098360655737705,0.0,2.287128712871287,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.15,0.8360655737704918,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.1,1.8852459016393444,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.8,0.9508196721311475,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.7540983606557377,-0.5,3.623762376237624,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.25,1.3934426229508197,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.25,-0.3114754098360656,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.75,-0.03278688524590164,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.35,0.8032786885245902,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.4,0.09836065573770492,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.5,-0.45901639344262296,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.95,-0.5081967213114754,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6,-0.03278688524590164,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.05,0.9016393442622951,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5,1.3934426229508197,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.55,0.36065573770491804,-0.5,1.3465346534653466,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.3,-0.01639344262295082,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.85,-0.3114754098360656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9,-0.8032786885245902,1.0,0.8514851485148515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.05,-0.04918032786885246,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8,-0.03278688524590164,0.5,1.1584158415841583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.65,0.9672131147540983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-1.0,-0.2459016393442623,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.05,0.2786885245901639,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3,0.19672131147540983,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.15,0.2786885245901639,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.95,1.180327868852459,-0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.45,-0.6721311475409836,1.0,0.900990099009901,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.15,0.8360655737704918,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6,1.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.8,1.5573770491803278,0.0,3.0297029702970297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.75,0.6229508196721312,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.65,-0.04918032786885246,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.1,0.13114754098360656,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.2,-0.6557377049180327,1.0,0.9702970297029703,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5,0.6065573770491803,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.15,-0.03278688524590164,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.65,-0.5245901639344263,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.55,-0.4098360655737705,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.2,-0.7377049180327869,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.0,-0.3114754098360656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.8,1.098360655737705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1,0.4098360655737705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.7,0.36065573770491804,0.5,1.5544554455445545,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.95,-0.3442622950819672,0.5,1.1485148514851484,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.4,-0.29508196721311475,1.0,1.306930693069307,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.05,-0.3114754098360656,0.5,1.7821782178217822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.4918032786885246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.75,2.1639344262295084,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5,0.2459016393442623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.35,-0.45901639344262296,-0.5,0.9603960396039604,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.85,0.8524590163934426,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.15,0.7704918032786885,0.0,1.801980198019802,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.8,1.5081967213114753,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5,0.36065573770491804,1.0,1.297029702970297,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.8,-0.5409836065573771,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.45,0.6065573770491803,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.1475409836065573,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.2,0.6065573770491803,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.8,1.1475409836065573,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8,-0.6557377049180327,0.0,1.0198019801980198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.65,0.18032786885245902,1.0,2.5445544554455446,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.2,0.11475409836065574,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.25,1.0163934426229508,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.35,-0.32786885245901637,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.5,-0.5409836065573771,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.4,-0.6721311475409836,0.5,1.1287128712871286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.3,-0.13114754098360656,-0.5,2.3366336633663365,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.65,-0.3442622950819672,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.55,-0.47540983606557374,-0.5,1.099009900990099,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.0,-0.8032786885245902,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.05,0.13114754098360656,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.9,-0.7049180327868853,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.25,-0.16393442622950818,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.75,-0.3770491803278688,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.15,0.7868852459016393,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.15,0.26229508196721313,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.25,0.8032786885245902,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.75,1.1147540983606556,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.25,0.3442622950819672,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.85,0.3114754098360656,-0.5,3.089108910891089,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.45,-0.14754098360655737,0.0,0.9603960396039604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.05,0.11475409836065574,-0.5,2.277227722772277,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.9,-0.5081967213114754,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.5,1.2459016393442623,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.25,-0.5409836065573771,1.0,1.5940594059405941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-1.05,0.19672131147540983,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.35,0.9672131147540983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.3,-0.3442622950819672,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,-0.6721311475409836,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.7,-0.7049180327868853,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.7,1.9836065573770492,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.8,1.0655737704918034,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.25,-0.29508196721311475,0.5,2.01980198019802,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.55,1.6065573770491803,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.4,-0.21311475409836064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.25,-0.5081967213114754,1.0,1.0792079207920793,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.35,-0.29508196721311475,0.0,1.198019801980198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,0.4918032786885246,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.5,-0.3114754098360656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.15,0.4262295081967213,1.0,1.8217821782178218,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.5,0.03278688524590164,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.55,-0.47540983606557374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.75,1.0655737704918034,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5,0.45901639344262296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.8,-0.21311475409836064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.3,-0.6885245901639344,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.75,-0.8032786885245902,0.0,1.0792079207920793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.35,-0.4918032786885246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.05,1.5737704918032787,0.5,3.118811881188119,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.05,0.08196721311475409,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8,-0.21311475409836064,0.5,1.108910891089109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1,0.32786885245901637,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.55,-0.5737704918032787,-0.5,1.3663366336633664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.8,-0.21311475409836064,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.55,0.01639344262295082,0.0,2.217821782178218,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.3,0.03278688524590164,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.15,-0.32786885245901637,-0.5,1.3465346534653466,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.35,0.11475409836065574,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,-0.39344262295081966,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.29508196721311475,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.75,0.2459016393442623,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.25,1.6557377049180328,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.1,0.4262295081967213,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.25,-0.639344262295082,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.95,1.4262295081967213,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.6,-0.7049180327868853,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.55,0.7704918032786885,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.4,-0.6721311475409836,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.05,0.14754098360655737,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.35,-0.36065573770491804,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.45,0.3114754098360656,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-1.05,-0.4098360655737705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.45,0.03278688524590164,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.6,-0.5245901639344263,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.3,2.0655737704918034,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.05,0.819672131147541,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.05,0.11475409836065574,1.0,2.099009900990099,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.7,-0.06557377049180328,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.65,-0.03278688524590164,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.6,-0.639344262295082,0.0,1.386138613861386,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.05,0.11475409836065574,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.55,-0.5245901639344263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
